product_name	no_of_stars	review_title	review_date	review_place	review_helpful	review_body
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Not a bad	2020-06-01	India		   Not bad 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good...	2019-01-10	India		   Product is good.. For my pulsur AS150 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Fantastic	2020-03-08	India		   Love you 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Engine Got Something	2020-03-02	India		   Engine performance improved, but not as expected. Will go for liqui molly later 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Go for it	2019-07-10	India		   Have used it , didn't noticed that sort of improvement.. but felt a bit refined than earlier.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value for Money	2019-02-25	India		   Very good product. I use my Mahindra scooter Rodeo 125 UZO. Now Very good performance in my scooter 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2019-03-31	India		   Works well enough 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Engine Cleaning Oil	2020-03-07	India		   Really Good Product for clear the engine. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-06-28	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Superb	2019-10-09	India		   Superb 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Useful for old bikes.	2020-03-25	India		   Useful for old engines after at least 1 year use of new bike. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2016-12-21	India	2	   Good one...It's working 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Fake or real 3m?	2018-10-17	India	2	   This is totally different from the image...is this fake or real?price 470? 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-11-01	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-27	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	No appreciable changes	2018-09-01	India		   Did not found any changes in my engine, may be there was no sludge deposit. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best flush for old engine	2020-01-23	India		   Good flush for 2wh engineLike it 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Not satisfied	2019-08-07	India		   Not fully work 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-08-06	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Not good	2019-11-29	India		   Not effective 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Got what i paid for..	2018-10-13	India		   Go to product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-01-09	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	.	2018-11-07	India		   Not all that gr8 ,, 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Safe to Use	2018-11-13	India		   used whole bottle in my 4 yr old 19000 km Pulsar 150 model. idle it for 10 min. All sludge and metal particles are out now. Runs like new one. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	3m	2019-11-16	India		   It flush the engine and keeps smooth gear transfer 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	No benefit seen	2018-12-29	India		   doesn't makes a difference...may harm the engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great product	2018-07-11	India		   great product. worked very well. But the qty is less as compared to price. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	good flush oil	2018-12-05	India		   Good flush chemical, engine get clean from inside 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value for money	2019-05-31	India		   Value for money 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good Product	2020-03-06	India		   Overall good product from 3M 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Quality product	2018-08-14	India		   Good one 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-07-29	India		   Mileage increased 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super	2018-07-12	India		   Super 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awesome	2019-04-07	India		   Great 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good. But not great as marketed	2019-05-24	India		   Good. But not great as marketed 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Waste of money	2019-10-19	India		   Not any beneficial ...or noticable difference after use 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Marketing gimmick	2018-10-07	India	One	   No difference the oil was not loosened well 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	3m	2019-09-07	India		   3m best engine oil flush for bike's 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-05-24	India		   Go for it 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Fast delivery	2020-05-21	India		   Good ans fast delivery 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-09-02	India		   Do it's work as well 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-07-08	India		   Nice product but can’t see results 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best	2018-12-21	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good quality	2018-12-06	India		   Good quality.working fine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-12	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Easy to use	2019-08-28	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good Product	2019-04-07	India		   It Helps In carbon cleaning must be used on service intervals. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good product	2019-02-18	India		   Good product,  my engine sound soft . But when I  fleshed it and put the new oil the oil changed to black . 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2018-10-06	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Satisfied	2018-06-13	India		   Does it's job well. Full marks to the seller, received a sealed 2018 manufactured unit. 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	No change	2019-07-07	India		   No change 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Best product.	2019-02-19	India		   it's  a genuine product.The best engine flushing oil for me. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Review	2019-03-28	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-03-06	India		   Work very well and clean properly 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-03-09	India		   Flush out dust particles 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2019-01-15	India		   Good Product.  Does exactly what it says. Makes the engine oil thin so that it can be removed easily. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2018-06-04	India		   Superb 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-02-14	India		   Gud product.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Quality product	2019-07-07	India		   good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Yes	2019-11-07	India		   Good product and mileage 5% ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good but not original	2019-02-11	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-06-18	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Excellent Product	2018-12-14	India		   Worked well for me. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great job	2018-08-04	India		   Does it's job perfectly well but very pricey 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Low quality	2019-10-28	India		   Low quality 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good engine flush	2019-07-18	India		   Good one 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good	2018-10-09	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-10-29	India		   use this after your bike completes 25 or 30000km 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Pure false	2020-02-19	India		   Pure false, don't buy it. If you maintain engine oil regularly, no need to flash. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2018-11-05	India		   Very good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2020-08-15	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good item	2019-06-12	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value for money, got this at a very good price	2020-02-13	India		   Value fir money, must buy, once in 3 month use please, you will enjoy your bike. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great Value for Money	2019-08-22	India		   Low cost and effective 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	It did work.	2018-12-28	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-05-21	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	It works	2018-07-21	India	One	   Super product. First time Used in my 6year old pulsar 180 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-07-31	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	3m	2019-03-03	India		   Good product from 3m but price is very much 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	nice & smooth	2020-07-29	India		   it works for my Honda dio the engine is even smooth now 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice Product!	2019-01-09	India		   Worked very well. Used it first time as I was changing the engine oil. It flush engine very well. Thanks! 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2019-01-10	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2019-06-24	India		   Good quality 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Very good	2018-07-16	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2018-09-17	India		   Nice work 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	It works	2019-06-14	India		   Really its worry...this liquid removed all the dust of my byke engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Waste of money	2019-09-27	India		   Doesn’t make any difference . Not even the same day when it was used. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-09-03	India		   Very good product ,i have received this product free of cost ,in Amazon prime 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best for bikes	2019-01-18	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good and effective flush	2018-04-29	India	One	   This is my first flush fir my 10 year old bike. Good and effective flush. Best for old bikes. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Three Stars	2018-07-10	India		   I got a different package? Is it original 3M engine oil flush ? 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-11-01	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good product	2019-03-31	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	very good	2020-09-13	India		   fantastic product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Extremrly Satisfied	2018-11-14	India		   its really good product to clean as well as this company is well known globally. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Average	2019-06-22	India		   Good but not effective 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Ok	2018-11-13	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Superb engine oil flush	2018-12-06	India		   Superb engine oil flush 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-02-12	India		   It worked and helped in cleaning the engine.Everyone should use it 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nicely done!	2018-10-17	India		   product works really well if instructions on usage are followed correctly 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Buy everyone	2019-10-17	India		   Like 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Thanks amazon	2019-01-03	India		   Very useful will buy again 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best product	2019-08-15	India		   Value for money.it cleans the engine well. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	FINE OIL	2019-11-11	India		   FINE OIL 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Product Quality.	2019-09-09	India		   Perfectly. After using my bike is running smoothly 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Average	2019-02-23	India		   Average 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	3 M care seal missing	2019-01-01	India		   Dought whether the product is original3M care seal missing 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Genuine product.	2018-11-19	India		   Satisfied with the quality of the product. Product Product as per ordered specifications. Genuine product. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Ok product	2019-09-10	India		   Little bit expensive 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good Product	2019-08-12	India		   Good Product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Value for money	2019-11-13	India		   Good. Clear all carbon stored in engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Very good	2019-02-11	India		   The engine is now so sound free 😍😍No more engine vibrations 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value for money	2019-01-01	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Superb cleaning.	2019-10-06	India		   Superb product. Use it after 15000 kms. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	worth for money	2018-10-22	India		   engine flushing 100% . performance improvements 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	It's good	2018-05-30	India		   It really works.  Gear shifting is smooth after use.  Improved pickup also. Used for my passion pro after 13000 k.m. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Serar sera!! 😁	2019-06-04	India		   Perfect for 125cc bikes. Thanks to Motul & also thanks to Team Amazon. ❤️ 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2019-11-10	India		   Not as expected 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Clean carbon and excessive dirt from engine and also washed tear engine dirt	2019-09-26	India		   Nothing 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Dont buy this oil is fake.	2019-08-27	India		   Fake oil 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Poor quality	2019-01-09	India		   Poor quality product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	GOOD FOR BIKE ENGINE	2019-03-28	India		   Very Nice product it increase the accelerator & mileage performance in just first 100 KM. 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Worst product	2019-07-11	India		   Worst product I have ever used.....totally waste of money.....please don't buy such a pathetic product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best engine flash	2019-03-11	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	New product of 2018	2018-06-05	India		   New and genuine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-02-29	India		   Good one to engine. Sound of the engine be good. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best product to clean engine like new	2020-01-01	India		   Its remove out all the saluch in engine and its a great product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Different product	2018-07-13	India	One	   Got a product different from the image shown in website... 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Use it and feel it in Ur ride	2019-04-01	India		   Good work 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best for bikes	2019-11-04	India		   Superb 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good and reasonable	2020-02-29	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2019-07-14	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Use it	2020-07-27	India		   Really does a great job 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Goddddddd	2019-04-01	India		   Very good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good purchase	2019-05-25	India		   Good item .. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	picture shows something and delivered something else	2018-10-11	India	One	   not as i expected, but ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	BEST PRODUCT	2019-02-23	India		   BEST PRODUCT 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Hu	2019-05-31	India		   Just an average product 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Avg useful	2019-10-24	India		   Didn't work grt 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Top quality	2019-11-19	India		   Top quality 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Okay okay product	2018-12-25	India		   Not do well as shown.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good useful	2020-02-17	India		   Good for flushing carb engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great oil flash	2019-10-05	India		   Awesome. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	😍😍😍😍	2019-01-24	India		   🤗🤗🤗🤗🤗 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Bike smoothness has gone.	2019-01-25	India		   After use this, I lost my bike's smoothness. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Not spilled original product received	2020-01-27	India		   Original product received nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2020-06-04	India		   Good flusher 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-11	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good very good	2019-05-10	India		   I like it 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-05-27	India		   All sludge come out easily... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Great Product	2019-12-26	India		   Awesome 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	No change	2019-07-23	India		   No change in my rtr 180 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2019-06-02	India		   Good clean of engine... 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	It's good	2019-03-13	India		   I would like to this product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	its very good nice product	2018-12-09	India		   its realy nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Excellent product	2019-07-23	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2018-06-06	India	One	   Got new one latestly manufactured.Let's I have to check how it works.I'll update shortly 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Picture image difrent	2018-07-07	India		   Difrent bottle packed 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Quality	2019-10-11	India		   Awesome product, works like a charm 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-09-16	India		   Nice product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Original product.	2019-08-31	India		   Genuine product. Go for it. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Best results	2019-08-03	India		   Best 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Engine cleaner	2019-09-04	India		   Nice product good working but check for better mechanics 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super	2018-07-31	India	One	   Super 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-10-26	India		   Its good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-29	India		   Its good for engine oil flush... 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Right Product to enhance engine life	2020-08-25	India		   yes, it reduces the engine noise 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-08-23	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2018-08-16	India		   Not much as expected nothing change my bike 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product with right price...	2018-08-18	India		   Super product from 3M....Thanks 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Useless	2018-11-14	India		   Totally useless , just waste of money .. avoid 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Ok	2019-10-07	India		   It is ok. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2020-07-27	India		   You have to use it, its fantastic... 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Nothing noticeable	2019-07-28	India		   It's okay 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2020-01-06	India		   It is very helpful for me . It works properly. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-03-11	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Value for money	2019-08-21	India		   Superb 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	I dont get the shown image porduct	2018-10-07	India	One	   I dont get the shown image product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2020-03-07	India		   1 time use not use frequently. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super only	2019-09-05	India		   Super super 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	It's good	2018-08-18	India		   Take it, it does the job 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	A Must	2018-09-17	India		   A must for fully cleaning of Engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Five Stars	2017-01-29	India		   does what it says enough for up to 250 cc bike 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Worth it.	2019-02-02	India		   Use it every useful for bike's. 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	No difference observed.!	2019-11-12	India		   Nothing great about product.! 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Harm to engine.	2019-10-01	India		   Late delivery. Harm to engine 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice	2019-01-27	India		   Use it and fill best ride 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-03-16	India		   Very good product, thanks amazon 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	best	2018-12-09	India		   Best hai boss 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	no use	2020-03-04	India		   i didnt notice any kind of change 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Very bad	2018-09-21	India	2	   Very bad 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product for motorcycles	2018-08-14	India		   Good product from a trusted brand 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	It works	2019-01-22	India		   Recommend once for every 3 services . 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Its good	2019-06-28	India		   Its good. Reduce engine noise and improve gear shifts 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Received different item	2018-10-25	India		   Different item received, not like picture not using it yet.. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-11-14	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	worth to buy	2018-11-30	India		   good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-10-18	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-11-04	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	exlent	2019-03-26	India		   Full cleaning now driving engine smooth low sound 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Works as described... flushed away the gunk ...	2018-03-23	India	One	   Works as described...flushed away the gunk...!! 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Magic	2018-11-08	India	One	   I got a different bottle 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Worthwhile	2018-12-21	India		   Improved acceleration..!! 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Choose it wisely	2019-05-09	India		   The product seal was already opened 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Ok	2019-06-25	India		   Ok 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Ok quality	2019-01-27	India		   Does the job. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super value for money	2019-05-28	India		   My bike engie very silent 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Best product	2020-09-02	India		   We used it for my bike, now firing is very smooth thanks 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	should flush engine in every 10k	2020-03-09	India		   good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-08-12	India		   Good for use after 50000 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Genuine product	2020-02-18	India		   It is a genuine product. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2019-10-25	India		   Very nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Review	2019-10-09	India		   Very good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Value for money	2018-11-28	India		   Best you can get it at this price. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Awsome	2018-11-03	India		   Use full 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	5 star	2019-05-02	India		   Thank you 3m Thank you Amazon good productVery nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Best product after 20000km running engine	2019-04-06	India		   Good with all running 20000km engines 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Nice	2019-04-20	India		   Nice 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2020-01-21	India		   It really works 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Must Try	2019-11-08	India		   Works as said. Go for it 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-01-14	India		   Nice and great 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Nice product	2018-11-28	India		   Perfect oil flush 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice	2019-07-01	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good product	2019-07-14	India		   It's ok bike performance is good after use it 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Quality	2019-11-03	India		   Good cleaning 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Dammi itame	2019-11-07	India		   Wrong materiyal 
3M_2wh_Engine_Oil_Flush_(50_ml)	2	Didn't know it worked or not.	2018-10-17	India		   Didn't it worked or not. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Nice product	2020-01-08	India		   Good product. It  is really support. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Gud 1	2018-09-04	India		   Wel performance 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2018-06-20	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Chota pack bada dhamaka. Awesome product. Must use it	2019-01-09	India		   First use it then flush out your old engine oil  and then use new engine oil. 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-04-08	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Good	2019-11-08	India		   Good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good Product	2018-10-31	India		   Nice work on my bike. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Very useful	2018-11-06	India		   The product is very useful for flushing the engine oil 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	Too good !!	2019-10-07	India		   Best in its prize range 🎯🎯 
3M_2wh_Engine_Oil_Flush_(50_ml)	4	It does its work as its name	2019-04-04	India		   It does its Flush work. Thats it. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Very useful	2018-12-09	India		   Must use 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Amazing product	2019-01-18	India		   Cleans engine very well 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	wow	2019-02-19	India		   engine work like a new... 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	ITS DONE ALL YOU REQUIRED FOR BETTER ENGINE LIFE OF YOUR TWO WBEELERS	2019-02-10	India		   POWERFUL FORMULA FOR FLUSH ENGINE 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Wast product	2019-10-30	India		   Mileage las 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Bad product	2019-10-31	India		   Bad product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	No significant changes in mileage	2019-07-13	India		   No change till this date.waste of money. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Good	2019-09-10	India		   Good 
3M_2wh_Engine_Oil_Flush_(50_ml)	3	Good product	2019-11-09	India		   Good product. Used it for my bajaj discover bike. 
3M_2wh_Engine_Oil_Flush_(50_ml)	5	Super	2019-11-08	India		   Very good product 
3M_2wh_Engine_Oil_Flush_(50_ml)	1	Waist of money	2019-07-07	India		   Waist of money 
